work_id,state,constituency,honble_members_of_parliament,work_category,work_description,work_status,status_category,anomaly_score,anomaly_label,anomaly_severity,anomaly_category,triggered_rules,explanation,key_metrics,statistical_score,rule_score,if_score,sanction_amount,total_spent,cost_overrun_ratio,amount_disbursed,sanction_delay_days,completion_duration_days,recommended_date,sanction_date,completion_date,vendor_hhi,vendor_count,payment_count,max_vendor_share,single_vendor_flag,missing_image_flag,payment_still_pending,near_threshold_count,near_threshold_ratio,advance_payment_ratio,amount_vs_category_median,duration_vs_category_median
WS/MP370/2024-2025/140207,Odisha,SUNDARGARH (ST),Shri Jual Oram,Normal/Others,"Computer Education project at  Govt. U.P. School, Gailo, GP-Jaisar, Block-Subdega",Work Completed,Completed,0.4559633990195217,True,medium,financial,R10,"98% of total funds were disbursed in the first payment, despite having 2.0 total payments, indicating excessive upfront payment.","Sanction: ₹480,000; Disbursed: ₹480,000; Cost ratio: 1.00; Sanction delay: 35d; Duration: 119d",0.14368346488460526,0.75,0.34297866513820097,480000.0,480000.0,1.0,480000.0,35,119.0,2024-09-20,2024-10-25,2025-02-21,0.9607999999999999,2.0,2.0,0.98,False,False,False,0.0,0.0,0.98,1.6,0.5219298245614035
WS/MP370/2024-2025/140210,Odisha,SUNDARGARH (ST),Shri Jual Oram,Normal/Others,"Computer Education project at  Govt. U.P. School, Baurimunda, GP- Rajpur, Block-Subdega",Work Completed,Completed,0.4559633990195217,True,medium,financial,R10,"98% of total funds were disbursed in the first payment, despite having 2.0 total payments, indicating excessive upfront payment.","Sanction: ₹480,000; Disbursed: ₹480,000; Cost ratio: 1.00; Sanction delay: 35d; Duration: 119d",0.14368346488460526,0.75,0.34297866513820097,480000.0,480000.0,1.0,480000.0,35,119.0,2024-09-20,2024-10-25,2025-02-21,0.9607999999999999,2.0,2.0,0.98,False,False,False,0.0,0.0,0.98,1.6,0.5219298245614035
WS/MP18339/2024-2025/142003,Uttar Pradesh,KAISERGANJ,KARAN BHUSHAN SINGH,Normal/Others,Sr.No. 06 Interlocking work of 450 m length in Tomarpurwa of Gram Panchayat Chandipur.,Work partially Completed,Ongoing,0.45575743618085934,True,medium,vendor,R09,"All ₹2,316,339 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹2,320,000; Disbursed: ₹2,316,339; Cost ratio: 1.00; Sanction delay: 61d; Vendor HHI: 1.00",0.6794008805618418,0.5,0.24544918868685406,2320000.0,2316339.0,0.9984219827586207,,61,,2024-09-20,2024-11-20,,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.6003469267667643,7.733333333333333,
WS/MP313/2024-2025/138570,Arunachal Pradesh,ARUNACHAL EAST,Shri Tapir Gao,Normal/Others,"C/o Wall near Petrol Pump, Dura- Rengging in East Siang District",Work Completed,Completed,0.45554551194967197,True,medium,vendor,"R05,R09","Completed work worth ₹2,500,000 has no verification photograph attached, which is a compliance gap. All ₹2,500,000 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹2,500,000; Disbursed: ₹2,500,000; Cost ratio: 1.00; Sanction delay: 117d; Duration: 13d",0.6452028272589343,0.55,0.21212801467125253,2500000.0,2500000.0,1.0,2500000.0,117,13.0,2024-09-15,2025-01-10,2025-01-23,1.0,1.0,1.0,1.0,True,True,False,0.0,0.0,1.0,8.333333333333334,0.05701754385964912
WS/MP18176/2024-2025/140272,Tamil Nadu,DINDIGUL,SACHITHANANTHAM R,Normal/Others,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.) in Pudhur @ paralipudhur Ration Shop",Work partially Completed,Ongoing,0.4552900236250728,True,medium,financial,R07,"1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹1,000,000; Disbursed: ₹998,047; Cost ratio: 1.00; Sanction delay: 181d; Vendor HHI: 1.00",0.4938278188884015,0.75,0.09095162543706392,1000000.0,998047.0,0.998047,,181,,2024-09-12,2025-03-12,,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,3.3333333333333335,
WS/MP826/2024-2025/135708,West Bengal,DARJEELING,Raju Bista,Normal/Others,"Construction of footpath at Kalikotey Gaon, Barbot, Sindebong GP  Ref: Charitra Pakhrin (9002320942), Member Sindebong GP, Sansad IV",Work Completed,Completed,0.4551854513475543,True,medium,financial,R07,"1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹499,918; Disbursed: ₹482,145; Cost ratio: 0.96; Sanction delay: 152d; Duration: 330d",0.43369640754611294,0.75,0.13360385560293153,499918.0,482145.0,0.964448169499798,482145.0,152,330.0,2024-08-16,2025-01-15,2025-12-11,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.6663933333333334,1.4473684210526316
WS/MP710/2025-2026/146370,Puducherry,Puducherry,Vaithilingam Ve,Normal/Others,"Purchase of 28 Nos of Aire Puro to be installed in procedure rooms and OPDs in for Mahatma Gandhi Post Graduate Institute of Dental Sciences, Puducherry",Work Completed,Completed,0.4548820952235173,True,medium,vendor,"R04,R09","This ₹1,614,000 work was completed in only 6 days, which is suspiciously fast for a project of this budget. All ₹1,614,000 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,614,000; Disbursed: ₹1,614,000; Cost ratio: 1.00; Sanction delay: 283d; Duration: 6d",0.37706672781040695,0.6875,0.2446154664883301,1614000.0,1614000.0,1.0,1614000.0,283,6.0,2024-10-08,2025-07-18,2025-07-24,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,5.38,0.02631578947368421
WS/MP386/2024-2025/142487,Rajasthan,NAGAUR,Shri Hanuman Beniwal,Normal/Others,Construction of Digital Library in Aabadi land of village Khundala,Physical Inspection,Completed,0.45463879626535064,True,medium,vendor,R09,"All ₹1,499,450 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,499,450; Disbursed: ₹1,499,450; Cost ratio: 1.00; Sanction delay: 75d; Duration: 35d",0.3363037803960472,0.5,0.4873224319038254,1499450.0,1499450.0,1.0,1499450.0,75,35.0,2024-09-22,2024-12-06,2025-01-10,1.0,1.0,3.0,1.0,True,False,False,0.0,0.0,0.4668378405415319,4.998166666666667,0.15350877192982457
WS/MP18313/2024-2025/147458,Rajasthan,BANSWARA(ST),RAJ KUMAR ROAT,Normal/Others,pitradev bavsi khorapada mein biradari nirman kary,Physical Inspection,Completed,0.45447379742156785,True,medium,compliance,R05,"Completed work worth ₹981,300 has no verification photograph attached, which is a compliance gap.","Sanction: ₹981,300; Disbursed: ₹981,300; Cost ratio: 1.00; Sanction delay: 7d; Duration: 442d",0.22763802162526753,0.5,0.5644694057578599,981300.0,981300.0,1.0,981300.0,7,442.0,2024-10-15,2024-10-22,2026-01-07,0.6397008030606459,2.0,2.0,0.7642922653622746,False,True,False,0.0,0.0,0.7642922653622746,3.271,1.9385964912280702
WS/MP18074/2024-2025/136751,Jharkhand,KHUNTI(ST),KALI CHARAN MUNDA,Normal/Others,Construction of shed near Karo River bridge at Ambapakna crematorium under Amma Panchayat.,Vendor Identification,Ongoing,0.4543381434714395,True,medium,financial,R07,"1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹300,000; Disbursed: ₹240,000; Cost ratio: 0.80; Sanction delay: 37d; Vendor HHI: 1.00",0.42917859911289535,0.75,0.13440998198061616,300000.0,240000.0,0.8,,37,,2024-08-24,2024-09-30,,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.0,
WS/MP18133/2025-2026/148512,Maharashtra,SATARA,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,Normal/Others,Creation of Crematorium shed and Smashan Bhumi Dahini at Jadhav Mali at Atake.,Physical Inspection,Ongoing,0.45428556642253026,True,medium,financial,R07,"1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹1,000,000; Disbursed: ₹995,310; Cost ratio: 1.00; Sanction delay: 110d; Vendor HHI: 1.00",0.49493795610824975,0.75,0.08728879255847943,1000000.0,995310.0,0.99531,,110,,2025-01-02,2025-04-22,,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,3.3333333333333335,
WS/MP681/2024-2025/144041,Maharashtra,PARBHANI,Sanjay Haribhau Jadhav,Normal/Others,"construction of cc road at Bhagde sawargaon, tal.mantha.",Vendor Identification,Ongoing,0.4541475266274564,True,medium,financial,R07,"1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹1,000,000; Disbursed: ₹990,568; Cost ratio: 0.99; Sanction delay: 92d; Vendor HHI: 1.00",0.4949379574036416,0.75,0.08689439221870265,1000000.0,990568.0,0.990568,,92,,2024-10-03,2025-01-03,,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,3.3333333333333335,
WS/MP18253/2024-2025/140047,West Bengal,MATHURAPUR(SC),BAPI HALDAR,Normal/Others,CONSTRUCTION OC CC ROAD  FROM BAGARIYA  TO DAKSHIN BHANDARY CULVERT,Work Completed,Completed,0.45395423997058837,True,medium,financial,R07,"1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹1,000,000; Disbursed: ₹998,890; Cost ratio: 1.00; Sanction delay: 71d; Duration: 396d",0.43323344852415635,0.75,0.13041679382728355,1000000.0,998890.0,0.99889,998890.0,71,396.0,2024-09-09,2024-11-19,2025-12-20,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,3.3333333333333335,1.736842105263158
WS/MP18161/2024-2025/140180,Rajasthan,BHARATPUR(SC),SANJNA JATAV,Normal/Others,shamshan ghat me shavdah grah v anya vikash karya gram baghai work agency gp jatoli Rathman,Work Completed,Completed,0.45388061536998964,True,medium,statistical,,This work shows unusual patterns across multiple financial and operational metrics compared to similar works.,"Sanction: ₹600,000; Disbursed: ₹597,520; Cost ratio: 1.00; Sanction delay: 119d; Duration: 414d",0.5608138971050525,0.0,0.896220403124933,600000.0,597520.0,0.9958666666666667,597520.0,119,414.0,2024-09-10,2025-01-07,2026-02-25,0.5150569087624036,23.0,23.0,0.7146204311152765,False,False,False,0.0,0.0,0.7146204311152765,2.0,1.8157894736842106
WS/MP632/2025-2026/142391,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,"Providing One Ambulance to Grama Panchayath Palliative Care, Chittar.",Physical Inspection,Ongoing,0.45370976764131943,True,medium,temporal,R03,"Sanction was delayed by 387 days after recommendation, far exceeding the typical processing time.","Sanction: ₹872,863; Disbursed: ₹715,357; Cost ratio: 0.82; Sanction delay: 387d; Vendor HHI: 1.00",0.5720219184772128,0.5,0.31629796577718927,872863.0,715357.0,0.81955243835516,,387,,2024-09-24,2025-10-16,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,2.909543333333333,
WS/MP632/2025-2026/142400,Kerala,PATHANAMTHITTA,Anto Antony,Normal/Others,"Providing One Ambulane to Grama Panchayath Palliative Care, Eraviperoor.",Physical Inspection,Ongoing,0.45370976764131943,True,medium,temporal,R03,"Sanction was delayed by 387 days after recommendation, far exceeding the typical processing time.","Sanction: ₹872,863; Disbursed: ₹715,357; Cost ratio: 0.82; Sanction delay: 387d; Vendor HHI: 1.00",0.5720219184772128,0.5,0.31629796577718927,872863.0,715357.0,0.81955243835516,,387,,2024-09-24,2025-10-16,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,2.909543333333333,
WS/MP740/2026-2027/140341,Tamil Nadu,NILGIRIS(SC),Andimuthu Raja,Normal/Others,Construction of Anganvadi Building at Weekly Market area Ward No 15 at Punjai Puliampatti Town,Physical Inspection,Ongoing,0.45367927820491816,True,medium,vendor,"R03,R09","Sanction was delayed by 611 days after recommendation, far exceeding the typical processing time. All ₹1,400,000 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹1,400,000; Disbursed: ₹1,400,000; Cost ratio: 1.00; Sanction delay: 611d; Vendor HHI: 1.00",0.4299425737634035,0.55,0.3605532421830494,1400000.0,1400000.0,1.0,,611,,2024-09-11,2026-05-15,,1.0,1.0,1.0,1.0,True,False,False,0.0,0.0,1.0,4.666666666666667,
WS/MP761/2024-2025/146746,Telangana,NIZAMABAD,Arvind Dharmapuri,Normal/Others,Construction of Community hall in Shivaji Nagar Munnurukapu wada at Ward No 1 Metpally town,Physical Inspection,Completed,0.4534557646621461,True,medium,temporal,R04,"This ₹299,650 work was completed in only 6 days, which is suspiciously fast for a project of this budget.","Sanction: ₹299,650; Disbursed: ₹299,650; Cost ratio: 1.00; Sanction delay: 4d; Duration: 6d",0.15774261951958649,0.75,0.3257717422349983,299650.0,299650.0,1.0,299650.0,4,6.0,2024-10-11,2024-10-15,2024-10-21,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.8951109627899215,0.9988333333333334,0.02631578947368421
WS/MP356/2025-2026/140605,Madhya Pradesh,MANDSOUR,Shri Sudheer Gupta,Normal/Others,11 KV LINE TRANSFER,Vendor Identification,Ongoing,0.4530639859103277,True,medium,financial,"R03,R07","Sanction was delayed by 521 days after recommendation, far exceeding the typical processing time. 1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹499,246; Disbursed: ₹499,246; Cost ratio: 1.00; Sanction delay: 521d; Vendor HHI: 1.00",0.3647119285359596,0.6875,0.2482457250752509,499246.0,499246.0,1.0,,521,,2024-09-13,2026-02-16,,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.6641533333333334,
WS/MP313/2024-2025/138626,Arunachal Pradesh,ARUNACHAL EAST,Shri Tapir Gao,Normal/Others,"C/o MIC at Jone WRC Field, Rayang Village in East Siang District",Work Completed,Completed,0.45287189161031877,True,medium,financial,"R04,R07","This ₹1,000,000 work was completed in only 6 days, which is suspiciously fast for a project of this budget. 1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹1,000,000; Disbursed: ₹999,280; Cost ratio: 1.00; Sanction delay: 143d; Duration: 6d",0.28494091789794196,0.8250000000000001,0.14753332038809497,1000000.0,999280.0,0.99928,999280.0,143,6.0,2024-09-15,2025-02-05,2025-02-11,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,3.3333333333333335,0.02631578947368421
WS/MP18278/2024-2025/135168,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,Highmast solar Street light- Two piece,Physical Inspection,Completed,0.45260078363725664,True,medium,financial,R07,"2 out of 2.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹993,000; Disbursed: ₹993,000; Cost ratio: 1.00; Sanction delay: 45d; Duration: 75d",0.2076978322078075,0.75,0.287646644529442,993000.0,993000.0,1.0,993000.0,45,75.0,2024-08-11,2024-09-25,2024-12-09,1.0,1.0,2.0,1.0,True,False,False,2.0,1.0,0.5,3.31,0.32894736842105265
WS/MP18278/2024-2025/135170,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,Highmast Solar Street light- Two Piece.,Physical Inspection,Completed,0.45260078363725664,True,medium,financial,R07,"2 out of 2.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹993,000; Disbursed: ₹993,000; Cost ratio: 1.00; Sanction delay: 45d; Duration: 75d",0.2076978322078075,0.75,0.287646644529442,993000.0,993000.0,1.0,993000.0,45,75.0,2024-08-11,2024-09-25,2024-12-09,1.0,1.0,2.0,1.0,True,False,False,2.0,1.0,0.5,3.31,0.32894736842105265
WS/MP18278/2024-2025/135169,Chhattisgarh,JANJGIR CHAMPA(SC),KAMLESH JANGDE,Normal/Others,Highmast  Solar Street light- Two Piece,Physical Inspection,Completed,0.45260078363725664,True,medium,financial,R07,"2 out of 2.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹993,000; Disbursed: ₹993,000; Cost ratio: 1.00; Sanction delay: 45d; Duration: 75d",0.2076978322078075,0.75,0.287646644529442,993000.0,993000.0,1.0,993000.0,45,75.0,2024-08-11,2024-09-25,2024-12-09,1.0,1.0,2.0,1.0,True,False,False,2.0,1.0,0.5,3.31,0.32894736842105265
WS/MP494/2024-2025/140709,Uttar Pradesh,AGRA(SC),Prof SP Singh Baghel,Normal/Others,CC road in village sarayneem gram mirjapur sherpur from kant residence to mukesh house,Physical Inspection,Completed,0.4525964649030887,True,medium,vendor,"R05,R09","Completed work worth ₹2,498,033 has no verification photograph attached, which is a compliance gap. All ₹2,498,033 of expenditure was directed to a single vendor for this large project, raising concentration risk.","Sanction: ₹2,498,033; Disbursed: ₹2,498,033; Cost ratio: 1.00; Sanction delay: 50d; Duration: 197d",0.6448322404860665,0.55,0.2039668708044915,2498033.0,2498033.0,1.0,2498033.0,50,197.0,2024-10-16,2024-12-05,2025-06-20,1.0,1.0,2.0,1.0,True,True,False,0.0,0.0,0.7463472259974148,8.326776666666667,0.8640350877192983
WS/MP826/2024-2025/135709,West Bengal,DARJEELING,Raju Bista,Normal/Others,"Construction of footover bridge at Shivali Jhora connecting Khimdung and Sungdung villages.   Ref: Sita Chhetri (8597906792), Member, Sansad V, Pudung GP",Work Completed,Completed,0.4524192296410353,True,medium,financial,R07,"1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹499,907; Disbursed: ₹485,035; Cost ratio: 0.97; Sanction delay: 152d; Duration: 330d",0.43369640754611294,0.75,0.1257003650128773,499907.0,485035.0,0.9702504665867852,485035.0,152,330.0,2024-08-16,2025-01-15,2025-12-11,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.6663566666666667,1.4473684210526316
WS/MP826/2024-2025/135546,West Bengal,DARJEELING,Raju Bista,Normal/Others,"Construction of footbridge at Bhasmay Busty, Tashiding GP, Sansad V  Ref: Krishna Tamang (9800703110), Member, Tashiding GP",Work Completed,Completed,0.45231585530757296,True,medium,financial,R07,"1 out of 1.0 payments (100%) fall just below statutory thresholds, suggesting potential contract splitting.","Sanction: ₹500,000; Disbursed: ₹483,907; Cost ratio: 0.97; Sanction delay: 152d; Duration: 330d",0.43369640754611294,0.75,0.12540500977441338,500000.0,483907.0,0.967814,483907.0,152,330.0,2024-08-16,2025-01-15,2025-12-11,1.0,1.0,1.0,1.0,True,False,False,1.0,1.0,1.0,1.6666666666666667,1.4473684210526316
WS/MP761/2024-2025/146758,Telangana,NIZAMABAD,Arvind Dharmapuri,Normal/Others,Construction of Artisan shed near Konda Swamy Devasthanam,Physical Inspection,Completed,0.4523107560426255,True,medium,temporal,R04,"This ₹399,659 work was completed in only 6 days, which is suspiciously fast for a project of this budget.","Sanction: ₹399,659; Disbursed: ₹399,659; Cost ratio: 1.00; Sanction delay: 4d; Duration: 6d",0.15730163146042944,0.75,0.32281528050719466,399659.0,399659.0,1.0,399659.0,4,6.0,2024-10-11,2024-10-15,2024-10-21,1.0,1.0,2.0,1.0,True,False,False,0.0,0.0,0.8948303428672943,1.3321966666666667,0.02631578947368421
WS/MP18250/2024-2025/139004,West Bengal,BASIRHAT,SK NURUL ISLAM,Normal/Others,Installation of 7 nos. Arsenic Free Water Tank at different places under Hasnabad Block (SL.No. 6 to 12),Vendor Identification,Ongoing,0.45220674261014093,True,medium,statistical,,This work shows unusual patterns across multiple financial and operational metrics compared to similar works.,"Sanction: ₹2,450,000; Disbursed: ₹2,445,280; Cost ratio: 1.00; Sanction delay: 113d; Vendor HHI: 0.27",0.696156504619606,0.0,0.7947646184435414,2450000.0,2445280.0,0.9980734693877551,,113,,2024-09-05,2024-12-27,,0.26531661017251174,4.0,4.0,0.28577422626447685,False,False,False,0.0,0.0,0.2857051135248315,8.166666666666666,
